source_warehouse,destination_warehouse,dbd,Quantity,Count_Box_ID,box_final_status,last_unloaded_node_id,NextStop,Flag,DBD Time,Local/Zonal Flag,LT time,Breach,Flag,Source City
ben_hos_wh_nl_02nl,hyd_118_wh_hl_01,2026-05-16 4:00:00,12,1,XD Grid,Hyderabad Grocery NL SH_DS,hyd_gsh_wh_nl_02nl,FALSE,4:00,#N/A,2026-05-17 2:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,hyd_141_wh_hl_01,2026-05-13 16:30:00,21,1,On wheels,,hyd_gsh_wh_nl_01nl,FALSE,16:30,#N/A,2026-05-14 14:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_198_wh_hl_01,2026-05-12 4:00:00,20,2,Source Grid,,ben_198_wh_hl_01,TRUE,4:00,#N/A,2026-05-13 2:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,che_110_wh_hl_01,2026-05-19 4:00:00,14,1,XD Grid,Anjaneya_Hyperlocal_01,che_110_wh_hl_01,TRUE,4:00,#N/A,2026-05-20 2:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,tri_104_wh_hl_01,2026-05-17 12:30:00,7,1,Source Grid,,ane_gsh_wh_nl_01nl,FALSE,12:30,#N/A,2026-05-18 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_162_wh_hl_01,2026-05-11 12:30:00,1,1,XD Grid,Anekal Grocery_NL HL Sourcing Hub,ane_gsh_wh_nl_01nl,FALSE,12:30,#N/A,2026-05-12 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,che_145_wh_hl_01,2026-05-20 4:00:00,4,2,XD Grid,Anjaneya_Hyperlocal_01,che_145_wh_hl_01,TRUE,4:00,#N/A,2026-05-21 2:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,hyd_120_wh_hl_01,2026-05-12 4:00:00,57,4,XD Grid,Hyderabad Grocery_NL HL Sourcing hub,hyd_gsh_wh_nl_01nl,FALSE,4:00,#N/A,2026-05-13 2:00:00,Breach,1.Past DBD,Bangalore
ahm_sh_wh_nl_02nl,vad_109_wh_hl_01,2026-05-04 6:00:00,3,1,On wheels,Ahmedabad Hyperlocal SH,ahm_sh_wh_nl_02nl,TRUE,6:00,#N/A,2026-05-05 4:00:00,Breach,1.Past DBD,Ahmedabad
ben_hos_wh_nl_02nl,ben_153_wh_hl_01,2026-05-17 12:30:00,34,1,XD Grid,Anekal Grocery_NL HL Sourcing Hub,ane_gsh_wh_nl_01nl,FALSE,12:30,#N/A,2026-05-18 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_155_wh_hl_01,2026-05-14 0:00:00,12,2,XD Grid,Anekal Grocery_NL HL Sourcing Hub,ane_gsh_wh_nl_01nl,FALSE,0:00,#N/A,2026-05-14 22:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_113_wh_hl_01,2026-05-10 12:30:00,10,3,Source Grid,,ben_113_wh_hl_01,TRUE,12:30,#N/A,2026-05-11 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_043_wh_hl_01,2026-05-11 4:00:00,2,1,XD Grid,Anekal Grocery_NL HL Sourcing Hub,ane_gsh_wh_nl_01nl,FALSE,4:00,#N/A,2026-05-12 2:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,rte_104_wh_hl_01,2026-05-12 0:00:00,203,8,XD Grid,Hyderabad Grocery_NL HL Sourcing hub,hyd_gsh_wh_nl_01nl,FALSE,0:00,#N/A,2026-05-12 22:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_234_wh_hl_01,2026-05-21 0:00:00,48,6,XD Grid,Anekal Grocery_NL HL Sourcing Hub,ane_gsh_wh_nl_01nl,FALSE,0:00,#N/A,2026-05-21 22:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,hyd_101_wh_hl_01,2026-05-13 4:00:00,24,2,XD Grid,Hyderabad Grocery_NL HL Sourcing hub,hyd_gsh_wh_nl_01nl,FALSE,4:00,#N/A,2026-05-14 2:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_225_wh_hl_01,2026-05-13 12:30:00,1,1,Source Grid,,ane_gsh_wh_nl_01nl,FALSE,12:30,#N/A,2026-05-14 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,rte_102_wh_hl_01,2026-05-16 0:00:00,18,1,Source Grid,,hyd_gsh_wh_nl_01nl,FALSE,0:00,#N/A,2026-05-16 22:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,vel_103_wh_hl_01,2026-05-10 12:30:00,98,4,On wheels,,che_gsh_wh_nl_01nl,FALSE,12:30,#N/A,2026-05-11 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,roa_104_wh_hl_01,2026-05-09 12:30:00,1,1,XD Grid,Vijayawada Grocery_NL HL-Sourcing hub,roa_104_wh_hl_01,TRUE,12:30,#N/A,2026-05-10 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,rte_101_wh_hl_01,2026-05-17 0:00:00,109,9,XD Grid,Anjaneya_Hyperlocal_01,rte_101_wh_hl_01,TRUE,0:00,#N/A,2026-05-17 22:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_042_wh_hl_01,2026-05-14 4:00:00,24,1,On wheels,Site_042_B_RT_Nagar,ben_042_wh_hl_01,TRUE,4:00,#N/A,2026-05-15 2:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,rka_126_wh_hl_01,2026-05-13 0:00:00,8,1,XD Grid,Hubli XD Hyperlocal,hub_xd_wh_nl_01nl,FALSE,0:00,#N/A,2026-05-13 22:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_210_wh_hl_01,2026-05-10 16:30:00,15,1,Source Grid,,ben_210_wh_hl_01,TRUE,16:30,#N/A,2026-05-11 14:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,roa_114_wh_hl_01,2026-05-19 12:30:00,9,1,On wheels,Motherhub_MAL,roa_114_wh_hl_01,TRUE,12:30,#N/A,2026-05-20 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,hyd_122_wh_hl_01,2026-05-13 16:30:00,10,1,XD Grid,Hyderabad Grocery_NL HL Sourcing hub,hyd_gsh_wh_nl_01nl,FALSE,16:30,#N/A,2026-05-14 14:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,hyd_127_wh_hl_01,2026-05-09 4:00:00,12,1,On wheels,,hyd_gsh_wh_nl_01nl,FALSE,4:00,#N/A,2026-05-10 2:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,coi_107_wh_hl_02,2026-05-08 12:30:00,8,1,XD Grid,Anjaneya_Hyperlocal_01,coi_107_wh_hl_02,TRUE,12:30,#N/A,2026-05-09 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_057_wh_hl_01,2026-05-14 4:00:00,10,1,Source Grid,,ben_057_wh_hl_01,TRUE,4:00,#N/A,2026-05-15 2:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_055_wh_hl_01,2026-05-15 16:30:00,10,1,Source Grid,,ben_055_wh_hl_01,TRUE,16:30,#N/A,2026-05-16 14:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_172_wh_hl_01,2026-05-18 16:30:00,45,2,Source Grid,,ben_172_wh_hl_01,TRUE,16:30,#N/A,2026-05-19 14:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_062_wh_hl_01,2026-05-14 4:00:00,10,1,XD Grid,Anekal Grocery_NL HL Sourcing Hub,ane_gsh_wh_nl_01nl,FALSE,4:00,#N/A,2026-05-15 2:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_117_wh_hl_01,2026-05-13 12:30:00,4,4,XD Grid,Anjaneya_Hyperlocal_01,ben_117_wh_hl_01,TRUE,12:30,#N/A,2026-05-14 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_013_wh_hl_01,2026-05-13 12:30:00,2,2,XD Grid,Anjaneya_Hyperlocal_01,ben_013_wh_hl_01,TRUE,12:30,#N/A,2026-05-14 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_141_wh_hl_01,2026-05-14 0:00:00,31,1,On wheels,Anekal Grocery_NL HL Sourcing Hub,ane_gsh_wh_nl_01nl,FALSE,0:00,#N/A,2026-05-14 22:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_205_wh_hl_01,2026-05-20 0:00:00,19,2,XD Grid,Anekal Grocery_NL HL Sourcing Hub,ane_gsh_wh_nl_01nl,FALSE,0:00,#N/A,2026-05-20 22:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,hyd_106_wh_hl_01,2026-05-16 16:30:00,24,1,XD Grid,Anjaneya_Hyperlocal_01,hyd_106_wh_hl_01,TRUE,16:30,#N/A,2026-05-17 14:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_145_wh_hl_01,2026-05-14 4:00:00,25,2,Source Grid,,ben_145_wh_hl_01,TRUE,4:00,#N/A,2026-05-15 2:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_026_wh_hl_01,2026-05-10 12:30:00,25,2,Source Grid,,ben_026_wh_hl_01,TRUE,12:30,#N/A,2026-05-11 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,hyd_149_wh_hl_01,2026-05-16 16:30:00,11,1,XD Grid,Hyderabad Grocery NL SH_DS,hyd_gsh_wh_nl_02nl,FALSE,16:30,#N/A,2026-05-17 14:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_194_wh_hl_01,2026-05-14 12:30:00,14,2,Source Grid,,ane_gsh_wh_nl_01nl,FALSE,12:30,#N/A,2026-05-15 10:30:00,Breach,1.Past DBD,Bangalore
ane_gsh_wh_nl_01nl,ben_027_wh_hl_01,2026-05-24 18:00:00,125,4,Source Grid,,ben_027_wh_hl_01,TRUE,18:00,#N/A,2026-05-25 16:00:00,Not Breached,3.Future,Anekal
ben_hos_wh_nl_02nl,hyd_118_wh_hl_01,2026-05-12 4:00:00,52,2,XD Grid,Hyderabad Grocery_NL HL Sourcing hub,hyd_gsh_wh_nl_01nl,FALSE,4:00,#N/A,2026-05-13 2:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,hyd_110_wh_hl_01,2026-05-15 16:30:00,1,1,Source Grid,,hyd_gsh_wh_nl_01nl,FALSE,16:30,#N/A,2026-05-16 14:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,hyd_119_wh_hl_01,2026-05-21 4:00:00,1,1,On wheels,,hyd_gsh_wh_nl_01nl,FALSE,4:00,#N/A,2026-05-22 2:00:00,Breach,1.Past DBD,Bangalore
hyd_gsh_wh_nl_01nl,hyd_126_wh_hl_01,2026-05-24 18:00:00,44,4,On wheels,,hyd_126_wh_hl_01,TRUE,18:00,#N/A,2026-05-25 16:00:00,Not Breached,3.Future,Hyderabad
ben_hos_wh_nl_02nl,ben_243_wh_hl_01,2026-05-24 0:00:00,14,1,Source Grid,,ane_gsh_wh_nl_01nl,FALSE,0:00,#N/A,2026-05-24 22:00:00,Not Breached,3.Future,Bangalore
ben_hos_wh_nl_02nl,ben_120_wh_hl_01,2026-05-09 0:00:00,2,1,Source Grid,,ben_120_wh_hl_01,TRUE,0:00,#N/A,2026-05-09 22:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_186_wh_hl_01,2026-05-16 0:00:00,1,1,XD Grid,Anekal Grocery_NL HL Sourcing Hub,ane_gsh_wh_nl_01nl,FALSE,0:00,#N/A,2026-05-16 22:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,che_147_wh_hl_01,2026-05-09 4:00:00,37,2,XD Grid,Anjaneya_Hyperlocal_01,che_147_wh_hl_01,TRUE,4:00,#N/A,2026-05-10 2:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,rta_107_wh_hl_01,2026-05-09 12:30:00,1,1,XD Grid,Hyderabad Grocery_NL HL Sourcing hub,hyd_gsh_wh_nl_01nl,FALSE,12:30,#N/A,2026-05-10 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,hyd_140_wh_hl_01,2026-05-21 4:00:00,17,1,On wheels,Hyderabad Grocery_NL HL Sourcing hub,hyd_gsh_wh_nl_01nl,FALSE,4:00,#N/A,2026-05-22 2:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,che_125_wh_hl_01,2026-05-17 16:30:00,24,1,XD Grid,Anjaneya_Hyperlocal_01,che_125_wh_hl_01,TRUE,16:30,#N/A,2026-05-18 14:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_189_wh_hl_02,2026-05-11 12:30:00,1,1,Source Grid,,ben_189_wh_hl_02,TRUE,12:30,#N/A,2026-05-12 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_201_wh_hl_01,2026-05-13 0:00:00,1,1,XD Grid,Anjaneya_Hyperlocal_01,ben_201_wh_hl_01,TRUE,0:00,#N/A,2026-05-13 22:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,hyd_126_wh_hl_01,2026-05-10 16:30:00,6,1,XD Grid,Hyderabad Grocery_NL HL Sourcing hub,hyd_gsh_wh_nl_01nl,FALSE,16:30,#N/A,2026-05-11 14:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_186_wh_hl_01,2026-05-14 0:00:00,36,1,XD Grid,Anekal Grocery_NL HL Sourcing Hub,ane_gsh_wh_nl_01nl,FALSE,0:00,#N/A,2026-05-14 22:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_238_wh_hl_01,2026-05-09 4:00:00,6,1,On wheels,,ben_238_wh_hl_01,TRUE,4:00,#N/A,2026-05-10 2:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,che_177_wh_hl_01,2026-05-20 4:00:00,2,1,XD Grid,Chennai Grocery_NL HL Sourcing hub,che_gsh_wh_nl_01nl,FALSE,4:00,#N/A,2026-05-21 2:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_121_wh_hl_01,2026-05-13 12:30:00,5,5,XD Grid,Anjaneya_Hyperlocal_01,ben_121_wh_hl_01,TRUE,12:30,#N/A,2026-05-14 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,hyd_156_wh_hl_01,2026-05-11 16:30:00,1,1,XD Grid,Hyderabad Grocery_NL HL Sourcing hub,hyd_gsh_wh_nl_01nl,FALSE,16:30,#N/A,2026-05-12 14:30:00,Breach,1.Past DBD,Bangalore
hyd_gsh_wh_nl_01nl,hyd_127_wh_hl_01,2026-05-05 6:00:00,1,1,Source Grid,,hyd_127_wh_hl_01,TRUE,6:00,#N/A,2026-05-06 4:00:00,Breach,1.Past DBD,Hyderabad
ben_hos_wh_nl_02nl,rte_101_wh_hl_01,2026-05-19 0:00:00,18,1,XD Grid,Hyderabad Grocery_NL HL Sourcing hub,hyd_gsh_wh_nl_01nl,FALSE,0:00,#N/A,2026-05-19 22:00:00,Breach,1.Past DBD,Bangalore
ulu_sh_wh_nl_01nl,ran_104_wh_hl_01,2026-05-08 18:00:00,1,1,Source Grid,,pat_gsh_wh_nl_01nl,FALSE,18:00,#N/A,2026-05-09 16:00:00,Breach,1.Past DBD,Kolkata
hyd_gsh_wh_nl_01nl,hyd_165_wh_hl_01,2026-05-06 18:00:00,2,1,Source Grid,,hyd_165_wh_hl_01,TRUE,18:00,#N/A,2026-05-07 16:00:00,Breach,1.Past DBD,Hyderabad
ben_hos_wh_nl_02nl,ben_141_wh_hl_01,2026-05-12 0:00:00,5,1,On wheels,Anekal Grocery_NL HL Sourcing Hub,ane_gsh_wh_nl_01nl,FALSE,0:00,#N/A,2026-05-12 22:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,rte_102_wh_hl_01,2026-05-14 0:00:00,43,3,On wheels,Hyderabad Grocery_NL HL Sourcing hub,hyd_gsh_wh_nl_01nl,FALSE,0:00,#N/A,2026-05-14 22:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,rka_124_wh_hl_01,2026-05-19 12:30:00,2,1,On wheels,,rka_124_wh_hl_01,TRUE,12:30,#N/A,2026-05-20 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_195_wh_hl_01,2026-05-21 0:00:00,34,2,XD Grid,Anekal Grocery_NL HL Sourcing Hub,ane_gsh_wh_nl_01nl,FALSE,0:00,#N/A,2026-05-21 22:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,rta_109_wh_hl_01,2026-05-17 12:30:00,1,1,XD Grid,Anjaneya_Hyperlocal_01,rta_109_wh_hl_01,TRUE,12:30,#N/A,2026-05-18 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,che_199_wh_hl_01,2026-05-20 4:00:00,50,1,XD Grid,Anjaneya_Hyperlocal_01,che_199_wh_hl_01,TRUE,4:00,#N/A,2026-05-21 2:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,hyd_147_wh_hl_01,2026-05-09 16:30:00,13,1,XD Grid,Hyderabad Grocery_NL HL Sourcing hub,hyd_gsh_wh_nl_01nl,FALSE,16:30,#N/A,2026-05-10 14:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_178_wh_hl_01,2026-05-21 0:00:00,12,3,XD Grid,Anekal Grocery_NL HL Sourcing Hub,ane_gsh_wh_nl_01nl,FALSE,0:00,#N/A,2026-05-21 22:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_214_wh_hl_01,2026-05-09 12:30:00,9,1,Source Grid,,ane_gsh_wh_nl_01nl,FALSE,12:30,#N/A,2026-05-10 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_174_wh_hl_01,2026-05-20 0:00:00,7,1,XD Grid,Anekal Grocery_NL HL Sourcing Hub,ane_gsh_wh_nl_01nl,FALSE,0:00,#N/A,2026-05-20 22:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,hyd_161_wh_hl_01,2026-05-17 4:00:00,24,1,XD Grid,Hyderabad Grocery_NL HL Sourcing hub,hyd_gsh_wh_nl_01nl,FALSE,4:00,#N/A,2026-05-18 2:00:00,Breach,1.Past DBD,Bangalore
hyd_gsh_wh_nl_01nl,hyd_140_wh_hl_01,2026-05-07 6:00:00,1,1,Source Grid,,hyd_140_wh_hl_01,TRUE,6:00,#N/A,2026-05-08 4:00:00,Breach,1.Past DBD,Hyderabad
ulu_sh_wh_nl_01nl,bhu_101_wh_hl_01,2026-05-08 18:00:00,3,1,Source Grid,,bhu_gsh_wh_nl_02nl,FALSE,18:00,#N/A,2026-05-09 16:00:00,Breach,1.Past DBD,Kolkata
ben_hos_wh_nl_02nl,roa_110_wh_hl_01,2026-05-19 12:30:00,5,1,On wheels,,roa_110_wh_hl_01,TRUE,12:30,#N/A,2026-05-20 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_016_wh_hl_01,2026-05-12 0:00:00,2,1,Source Grid,,ane_gsh_wh_nl_01nl,FALSE,0:00,#N/A,2026-05-12 22:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,rka_113_wh_hl_01,2026-05-13 12:30:00,40,1,XD Grid,Anjaneya_Hyperlocal_01,rka_113_wh_hl_01,TRUE,12:30,#N/A,2026-05-14 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_210_wh_hl_01,2026-05-15 16:30:00,6,1,Source Grid,,ben_210_wh_hl_01,TRUE,16:30,#N/A,2026-05-16 14:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,rka_127_wh_hl_01,2026-05-10 12:30:00,62,2,Source Grid,,rka_127_wh_hl_01,TRUE,12:30,#N/A,2026-05-11 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,hyd_131_wh_hl_01,2026-05-20 4:00:00,31,1,XD Grid,Hyderabad Grocery_NL HL Sourcing hub,hyd_gsh_wh_nl_01nl,FALSE,4:00,#N/A,2026-05-21 2:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,rta_107_wh_hl_01,2026-05-14 12:30:00,1,1,XD Grid,Anjaneya_Hyperlocal_01,rta_107_wh_hl_01,TRUE,12:30,#N/A,2026-05-15 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_205_wh_hl_01,2026-05-21 0:00:00,26,5,XD Grid,Anekal Grocery_NL HL Sourcing Hub,ane_gsh_wh_nl_01nl,FALSE,0:00,#N/A,2026-05-21 22:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,rta_113_wh_hl_01,2026-05-14 12:30:00,1,1,XD Grid,Anjaneya_Hyperlocal_01,rta_113_wh_hl_01,TRUE,12:30,#N/A,2026-05-15 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,hyd_103_wh_hl_01,2026-05-13 4:00:00,4,1,XD Grid,Hyderabad Grocery_NL HL Sourcing hub,hyd_gsh_wh_nl_01nl,FALSE,4:00,#N/A,2026-05-14 2:00:00,Breach,1.Past DBD,Bangalore
hyd_gsh_wh_nl_01nl,hyd_106_wh_hl_01,2026-05-08 18:00:00,3,2,Source Grid,,hyd_106_wh_hl_01,TRUE,18:00,#N/A,2026-05-09 16:00:00,Breach,1.Past DBD,Hyderabad
ben_hos_wh_nl_02nl,rka_112_wh_hl_01,2026-05-13 12:30:00,1,1,Source Grid,,rka_112_wh_hl_01,TRUE,12:30,#N/A,2026-05-14 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_054_wh_hl_01,2026-05-12 16:30:00,34,1,Source Grid,,ben_054_wh_hl_01,TRUE,16:30,#N/A,2026-05-13 14:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,rka_122_wh_hl_01,2026-05-18 12:30:00,18,4,On wheels,,rka_122_wh_hl_01,TRUE,12:30,#N/A,2026-05-19 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_120_wh_hl_01,2026-05-20 0:00:00,1,1,Source Grid,,ben_120_wh_hl_01,TRUE,0:00,#N/A,2026-05-20 22:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_018_wh_hl_01,2026-05-15 16:30:00,24,1,Source Grid,,ben_018_wh_hl_01,TRUE,16:30,#N/A,2026-05-16 14:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,che_102_wh_hl_01,2026-05-08 4:00:00,3,1,XD Grid,Chennai Grocery_NL HL Sourcing hub,che_gsh_wh_nl_01nl,FALSE,4:00,#N/A,2026-05-09 2:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,hyd_131_wh_hl_01,2026-05-11 4:00:00,2,1,XD Grid,Anekal Grocery_NL HL Sourcing Hub,ane_gsh_wh_nl_01nl,FALSE,4:00,#N/A,2026-05-12 2:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,tri_104_wh_hl_01,2026-05-10 12:30:00,73,6,Source Grid,,ane_gsh_wh_nl_01nl,FALSE,12:30,#N/A,2026-05-11 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_243_wh_hl_01,2026-05-18 0:00:00,32,2,XD Grid,Anekal Grocery_NL HL Sourcing Hub,ane_gsh_wh_nl_01nl,FALSE,0:00,#N/A,2026-05-18 22:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,hyd_159_wh_hl_01,2026-05-14 4:00:00,74,1,XD Grid,Hyderabad Grocery_NL HL Sourcing hub,hyd_gsh_wh_nl_01nl,FALSE,4:00,#N/A,2026-05-15 2:00:00,Breach,1.Past DBD,Bangalore
hyd_gsh_wh_nl_01nl,hyd_130_wh_hl_01,2026-05-24 18:00:00,44,2,Source Grid,,hyd_130_wh_hl_01,TRUE,18:00,#N/A,2026-05-25 16:00:00,Not Breached,3.Future,Hyderabad
ben_hos_wh_nl_02nl,rte_102_wh_hl_01,2026-05-14 0:00:00,2,1,On wheels,,hyd_gsh_wh_nl_01nl,FALSE,0:00,#N/A,2026-05-14 22:00:00,Breach,1.Past DBD,Bangalore
bhi_pad_wh_nl_05nl,pun_124_wh_hl_01,2026-05-08 18:00:00,4,1,Source Grid,,pun_124_wh_hl_01,TRUE,18:00,#N/A,2026-05-09 16:00:00,Breach,1.Past DBD,Mumbai
ben_hos_wh_nl_02nl,ben_058_wh_hl_01,2026-05-14 0:00:00,1,1,XD Grid,Anjaneya_Hyperlocal_01,ben_058_wh_hl_01,TRUE,0:00,#N/A,2026-05-14 22:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,rta_107_wh_hl_01,2026-05-19 12:30:00,16,1,Source Grid,,coi_gsh_wh_nl_02nl,FALSE,12:30,#N/A,2026-05-20 10:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_201_wh_hl_01,2026-05-12 0:00:00,2,1,XD Grid,Anjaneya_Hyperlocal_01,ben_201_wh_hl_01,TRUE,0:00,#N/A,2026-05-12 22:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,hyd_108_wh_hl_01,2026-05-15 4:00:00,2,1,Source Grid,,hyd_gsh_wh_nl_01nl,FALSE,4:00,#N/A,2026-05-16 2:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,ben_201_wh_hl_01,2026-05-21 0:00:00,3,2,XD Grid,Anekal Grocery_NL HL Sourcing Hub,ane_gsh_wh_nl_01nl,FALSE,0:00,#N/A,2026-05-21 22:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,hyd_161_wh_hl_01,2026-05-20 4:00:00,2,2,On wheels,,hyd_gsh_wh_nl_01nl,FALSE,4:00,#N/A,2026-05-21 2:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,che_135_wh_hl_01,2026-05-13 16:30:00,25,1,XD Grid,Chennai Grocery_NL HL Sourcing hub,che_gsh_wh_nl_01nl,FALSE,16:30,#N/A,2026-05-14 14:30:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,hyd_108_wh_hl_01,2026-05-10 4:00:00,82,1,XD Grid,Hyderabad Grocery_NL HL Sourcing hub,hyd_gsh_wh_nl_01nl,FALSE,4:00,#N/A,2026-05-11 2:00:00,Breach,1.Past DBD,Bangalore
ben_hos_wh_nl_02nl,hyd_102_wh_hl_01,2026-05-17 4:00:00,48,2,XD Grid,Anjaneya_Hyperlocal_01,hyd_102_wh_hl_01,TRUE,4:00,#N/A,2026-05-18 2:00:00,Breach,1.Past DBD,Bangalore
